Date,Open,High,Low,Close,range,sma_2,sma_5,sma_7,sma_10,sma_20,MACD,MACD_signal,rsi_14,atr_14,upper_bb,lower_bb,Seasonal First Difference
2015-05-01,162.8,172.8,154.53,167.96,18.27000000000001,165.635,166.178,158.54285714285717,144.404,111.9355,24.567377674320767,18.11454583711989,74.4157614375711,20.263571428571428,191.90223320825368,31.96876679174632,106.37
2015-06-01,170.0,176.96,157.8,176.52,19.159999999999997,172.24,170.568,164.21285714285713,151.235,117.8865,25.55723311576571,19.603083292849057,76.91713219472285,19.987857142857138,198.50825291543794,37.264747084562075,115.57000000000001
2015-07-01,177.0,179.4,158.9,168.6,20.5,172.56,169.788,168.00142857142856,156.662,122.6285,25.409715491646892,20.764409732608627,67.15659270715283,20.439285714285713,203.47839113035036,41.778608869649645,85.89999999999999
2015-08-01,169.0,175.58,156.45,165.74,19.130000000000024,167.17000000000002,168.426,169.59714285714287,162.066,127.22850000000001,24.77642145005356,21.566812076097616,63.54563278055221,19.618571428571425,206.82572853546066,47.63127146453937,77.60000000000001
2015-09-01,165.9,169.19,118.0,137.9,51.19,151.82,163.344,164.65428571428575,162.173,130.42249999999999,21.777043822593782,21.60885842539685,41.4552947782077,22.135714285714283,206.05786902381357,54.787130976186404,24.010000000000005
2015-10-01,135.61,155.5,127.0,145.92,28.5,141.91,158.936,160.85,162.557,134.63899999999998,19.818704726178368,21.250827685553155,48.989308454741206,23.169999999999998,203.18794521818955,66.0900547818104,37.53999999999999
2015-11-01,146.96,155.94,141.73,151.82,14.210000000000008,148.87,153.996,159.20857142857145,162.282,139.1825,18.52919455404458,20.706501059251444,52.32621414621292,23.086428571428574,198.60480694914108,79.76019305085893,43.61
2015-12-01,151.73,157.96,144.03,153.3,13.930000000000007,152.56,150.936,157.1142857142857,160.36200000000002,142.7125,17.425798327397956,20.050360512880747,53.4609927183865,22.676428571428573,196.08726867939563,89.33773132060438,38.97000000000001
2016-01-01,153.0,154.52,133.71,145.23,20.810000000000002,149.265,146.834,152.6442857142857,157.63000000000002,145.56699999999998,15.718968824157457,19.18408217513609,47.06382186455392,22.12,192.35280490974458,98.7811950902554,33.52999999999999
2016-02-01,145.0,149.9,126.45,149.38,23.450000000000003,147.305,149.13,149.89857142857142,156.237,147.3415,14.53362982504703,18.25399170511828,50.88637817084327,22.975714285714286,191.69761737315497,102.98538262684501,12.549999999999983
2016-03-01,150.4,157.85,132.74,137.67,25.109999999999985,143.52499999999998,147.48000000000002,145.88857142857142,153.208,148.80599999999998,12.505188958791877,17.104231155853,40.966021318087726,23.26928571428572,189.53127646508915,108.08072353491082,-4.410000000000025
2016-04-01,138.8,175.12,138.35,172.91,36.77000000000001,155.29,151.698,150.89000000000001,152.84699999999998,152.041,13.584613477152743,16.400307620112947,63.166743225095374,23.857857142857142,189.32163355007248,114.76036644992752,18.340000000000003
2016-05-01,172.02,190.44,165.33,188.73,25.109999999999985,180.82,158.78400000000002,157.00571428571428,154.85999999999999,155.761,15.537500339376777,16.227746163965715,69.6238799258231,24.381428571428575,192.031800144992,119.490199855008,16.22999999999999
2016-06-01,189.8,209.0,181.28,206.39,27.72,197.56,171.016,164.80142857142854,158.925,160.4955,18.299249301639122,16.6420467915004,74.70395692636693,24.56142857142857,197.26670181824295,123.72429818175704,33.839999999999975
2016-07-01,206.4,223.0,201.14,221.3,21.860000000000014,213.845,185.4,174.5157142857143,167.265,164.719,21.443875989432854,17.602412631086892,78.44045948608252,24.817857142857147,208.73561977983053,120.70238022016946,57.99000000000001
2016-08-01,221.96,247.18,221.35,243.44,25.830000000000013,232.37,206.554,188.54571428571427,177.017,169.78699999999998,25.42939403839449,19.167808912548413,82.69285805203648,25.294285714285717,224.7965253378431,114.77747466215686,75.47999999999999
2016-09-01,244.0,275.0,240.68,272.56,34.31999999999999,258.0,226.484,206.14285714285714,189.09099999999998,175.6865,30.58512021306936,21.451271172652604,86.7133684305599,26.281428571428574,246.78077078108902,104.59222921891099,96.03999999999999
2016-10-01,273.3,290.0,231.2,250.85,58.80000000000001,261.705,238.908,222.3114285714286,198.84599999999998,179.60399999999998,32.544106586810955,23.669838255484276,71.62258253648187,29.115000000000006,258.1980130035365,101.00998699646344,82.25
2016-11-01,253.41,265.5,245.8,253.52,19.69999999999999,252.185,248.334,233.82714285714286,209.675,183.65249999999997,33.9210434142517,25.720079287237763,71.65047557489116,26.86571428571429,268.78626320145946,98.51873679854047,87.78
2016-12-01,255.0,262.72,219.1,234.28,43.62000000000003,243.9,250.93,240.3342857142857,218.16500000000002,187.201,33.07846066179931,27.19175556215007,59.03801850137441,27.945714285714285,274.6494367529025,99.75256324709747,96.38
2017-01-01,235.4,245.0,218.25,231.26,26.75,232.76999999999998,248.494,243.88714285714286,227.52399999999997,190.36599999999999,31.800443284102414,28.113493106540542,56.73554647284616,28.841428571428573,279.4490163741432,101.28298362585676,85.34
2017-02-01,231.98,284.31,226.3,279.1,58.00999999999999,255.18,249.802,252.14428571428567,238.14300000000003,195.495,34.25304570004812,29.34140362524206,71.38918929384776,31.990000000000002,292.6664180415754,98.32358195842457,127.28000000000003
2017-03-01,280.4,294.19,275.61,290.56,18.579999999999984,284.83000000000004,257.744,258.8757142857143,248.32600000000002,201.59300000000002,36.69844023447794,30.812810947089236,73.61273041716153,31.830714285714286,306.6455206190749,96.54047938092518,137.26
2017-04-01,290.6,311.57,283.6,309.82,27.96999999999997,300.19,269.004,264.1985714285714,258.669,208.79699999999997,39.73254204653006,32.596757166977405,77.43979375386735,32.153571428571425,322.87070287853874,94.72329712146119,164.59
2017-05-01,309.6,330.58,300.2,326.14,30.379999999999995,317.98,287.37600000000003,274.9542857142857,269.15299999999996,218.209,42.958775180798455,34.669160769741616,80.27976138380279,32.529999999999994,338.54373154846945,97.87426845153055,176.76
2017-06-01,326.0,330.3,275.15,286.38,55.150000000000034,306.26,298.4,279.6485714285714,273.447,225.23200000000003,41.82515413008798,36.10035944181089,59.55762357532215,33.84285714285714,344.18998578976533,106.27401421023472,148.71
2017-07-01,286.66,306.34,280.21,292.37,26.129999999999995,289.375,301.054,287.94714285714286,275.428,232.25950000000003,40.938184313946294,37.06792441623797,61.22211714874766,33.91571428571429,349.55152018444176,114.96747981555832,119.46000000000001
2017-08-01,293.04,372.0,290.78,361.96,81.22000000000003,327.16499999999996,315.33399999999995,306.61857142857144,286.539,242.69250000000002,45.3280719586906,38.7199539247285,75.35087599457479,37.737142857142864,367.3042361837839,118.08076381621609,173.23
2017-09-01,363.0,368.52,337.37,351.15,31.149999999999977,356.55499999999995,323.6,316.9114285714286,296.302,252.9885,47.38854721359064,40.45367258250093,70.27139345223026,38.40071428571429,377.7217656047343,128.25523439526572,144.76
2017-10-01,351.0,383.25,345.5,350.0,37.75,350.575,328.372,325.4028571428571,307.87399999999997,263.0195,48.371101362431546,42.03715833848705,69.81314822974394,39.25214285714286,384.9050645310501,141.13393546894991,128.7
2017-11-01,354.6,375.75,299.0,314.35,76.75,332.175,333.966,326.05,316.183,271.8535,45.74579647776352,42.77888596634235,53.58478658827069,42.28285714285715,380.36298389790466,163.34401610209534,70.91000000000003
2017-12-01,315.5,329.8,296.0,306.8,33.80000000000001,310.57500000000005,336.85200000000003,323.2871428571429,318.953,278.548,42.56533485612596,42.736175744299075,50.64845606272388,40.49714285714286,377.4504809651042,179.6455190348958,34.24000000000001
2018-01-01,307.2,319.0,300.65,315.05,18.350000000000023,310.925,327.47,327.3828571428571,321.402,284.864,40.24656481232307,42.238253557903874,53.31204148755528,40.400714285714294,375.3950232142037,194.33297678579623,64.20000000000002
2018-02-01,314.0,366.0,307.35,354.45,58.64999999999998,334.75,328.13,336.2514285714286,325.865,292.267,41.114234267322786,42.013449699787664,64.65429421375933,41.47428571428571,379.9486236163552,204.5853763836448,100.92999999999998
2018-03-01,355.0,366.5,304.65,322.25,61.85000000000002,338.35,322.58000000000004,330.5785714285715,325.476,297.3145,38.756833022467106,41.36212636432355,52.69502290580584,43.98142857142857,379.2277260961188,215.40127390388128,87.97
2018-04-01,320.7,325.8,285.1,304.9,40.69999999999999,313.575,320.69,323.9714285714286,327.32800000000003,300.3875,35.08414734034403,40.10653055952765,47.775671646731006,42.745,378.30466299682547,222.4703370031745,73.63999999999999
2018-05-01,305.0,368.75,303.3,362.05,65.44999999999999,333.475,331.74,325.6928571428571,334.29599999999994,304.86199999999997,36.365842064146875,39.358392860451495,62.399918058930176,46.09285714285715,386.25141030302325,223.47258969697666,82.94999999999999
2018-06-01,362.85,364.4,325.7,346.2,38.69999999999999,354.125,337.96999999999997,330.24285714285713,332.72,309.6295,35.69120582707899,38.624955453777,57.022731032783085,46.85928571428571,388.8388488567858,230.42015114321424,55.639999999999986
2018-07-01,348.0,350.1,327.35,339.6,22.75,342.9,335.0,334.92857142857144,331.565,313.9335,34.22941155784258,37.74584667459011,54.298930184743334,46.31428571428571,389.58024279696167,238.2867572030383,29.78000000000003
2018-08-01,340.0,393.35,332.45,367.9,60.900000000000034,353.75,344.13,342.4785714285714,333.355,320.6145,34.95160224083014,37.18699778783812,61.37054699893781,46.72500000000001,389.9823659034586,251.24663409654144,41.75999999999999
2018-09-01,369.95,404.0,338.0,343.4,66.0,355.65,351.83000000000004,340.90000000000003,336.26000000000005,326.2215,33.164696340141404,36.38253749829878,52.457816200981014,49.57285714285715,381.9703961514529,270.47260384854707,57.01999999999998
2018-10-01,347.2,350.0,166.15,183.45,183.85,263.42499999999995,316.11,321.07142857142856,323.925,321.439,18.62720942262007,32.83147188316304,25.79666044108643,56.90357142857143,404.11596373616896,238.76203626383108,-108.92000000000002
2018-11-01,180.0,268.45,168.6,188.05,99.85,185.75,284.48,304.37857142857143,311.225,316.3135,7.392116146241619,27.74360073577876,27.87593313770074,61.81071428571429,417.6542272573709,214.97277274262905,-173.90999999999997
2018-12-01,192.0,231.4,147.0,169.65,84.4,178.85000000000002,250.49,276.89285714285717,292.745,309.305,-2.962354268541958,21.602409734914616,25.579714458542114,65.14285714285714,430.0638850386988,188.54611496130119,-181.49999999999997
2019-01-01,174.0,194.3,160.2,181.75,34.10000000000002,175.7,213.26,253.4,278.695,302.0855,-10.07582990099587,15.266761807732518,27.95417380936638,62.09642857142858,435.2354366128284,168.9355633871717,-168.25
2019-02-01,182.85,236.3,181.15,194.3,55.150000000000006,188.025,183.44,232.6428571428571,267.635,297.4815,-14.53310192185296,9.306789061815422,31.67065838051049,63.621428571428574,439.0214639714975,155.94153602850244,-120.05000000000001
2019-03-01,197.0,236.9,167.65,231.2,69.25,212.75,192.98999999999998,213.1142857142857,254.55,294.423,-14.916057471848092,4.462219755082719,41.984814877308466,67.25714285714285,439.038233979507,149.80776602049298,-75.60000000000002
2019-04-01,234.6,281.3,228.8,275.05,52.5,253.125,210.39000000000001,203.35000000000005,247.435,290.0775,-11.548104612478483,1.2601548815704788,51.89453188145475,66.81785714285715,431.3319083150018,148.82309168499822,-40.0
2019-05-01,277.0,285.9,165.3,168.0,120.59999999999997,221.525,210.06000000000003,201.14285714285714,230.275,280.92,-17.317393915109392,-2.4553548777654957,33.89364981117028,71.0142857142857,429.08186525482745,132.75813474517255,-186.45
2019-06-01,163.3,178.05,133.05,147.95,45.0,157.975,203.3,195.41428571428568,208.27999999999997,270.8175,-23.23957335261096,-6.612198572734589,32.085198948178615,71.32142857142857,426.50914624515497,115.125853754845,-174.3
2019-07-01,147.95,153.8,98.75,108.7,55.05000000000001,128.325,186.18,186.70714285714286,184.81,260.53499999999997,-30.745673215581064,-11.438893501303884,27.72124382481138,70.57857142857144,430.6197346100424,90.45026538995748,-196.2
2019-08-01,109.6,110.6,81.75,91.3,28.849999999999994,100.0,158.2,173.78571428571428,175.595,249.76,-37.66417683226041,-16.68395016749519,25.831169251211634,69.875,434.2022048972756,65.31779510272443,-270.75
2019-09-01,89.2,92.4,53.15,59.5,39.25000000000001,75.4,115.09,154.52857142857144,162.74,236.98250000000002,-45.1921876221686,-22.385597658429873,22.906491218852807,71.05357142857143,437.1196615851703,36.84533841482971,-286.7
2019-10-01,59.5,72.55,40.95,41.45,31.599999999999994,50.475,89.78,127.42142857142858,149.92000000000002,221.33249999999998,-52.01507712853919,-28.311493552451736,21.221567941840945,68.96071428571427,431.49363686257163,11.171363137428358,-298.15000000000003
2019-11-01,42.0,76.65,29.05,70.45,47.60000000000001,55.95,74.28,98.19285714285715,138.79,208.74249999999998,-54.454491105000045,-33.5400930629614,30.516688743234468,67.64642857142857,423.5656176303453,-6.08061763034533,-297.45
2019-12-01,71.0,75.35,59.95,68.3,15.399999999999991,69.375,66.2,83.95,126.19000000000001,196.9125,-55.91665885174285,-38.01540622071769,30.127429278207487,55.614285714285714,415.46586304893617,-21.64086304893621,-275.09999999999997
2020-01-01,70.0,70.5,40.7,46.95,29.799999999999997,57.625,57.33,69.52142857142857,107.76499999999999,181.15749999999997,-58.128138894327776,-42.03795275543971,26.764512066418632,50.61071428571429,394.9652968028395,-32.65029680283956,-136.5
2020-02-01,46.9,48.5,36.55,39.2,11.950000000000003,43.075,53.27,59.59285714285715,84.17999999999999,165.8075,-59.816584638297996,-45.59367913201137,25.66046807951888,45.43571428571429,373.72493370107804,-42.10993370107806,-148.85000000000002
2020-03-01,39.1,40.7,33.6,34.55,7.100000000000001,36.875,51.89000000000001,51.48571428571428,70.83500000000001,150.555,-60.82871068114302,-48.640685441837704,24.958505122822586,43.50714285714286,349.3475681656505,-48.237568165650515,-135.10000000000002
2020-04-01,35.2,87.95,5.55,22.45,82.4,28.5,42.29,46.19285714285714,58.285000000000004,133.2825,-61.89372441065244,-51.291293235600655,22.93032498571253,45.45357142857142,311.5301464006425,-44.96514640064248,-159.3
2020-05-01,22.3,30.45,20.3,27.95,10.149999999999999,25.2,34.22,44.26428571428572,50.21,117.50999999999999,-61.58404884932051,-53.349844358344626,26.004845575957845,41.232142857142854,271.6720459810153,-36.652045981015306,-166.35000000000002
2020-06-01,27.8,31.6,25.2,26.85,6.400000000000002,27.4,30.2,38.035714285714285,43.765,109.67999999999999,-60.72736231153259,-54.82534794898223,25.805124954475446,37.93928571428571,265.63760017591835,-46.27760017591838,-204.35
2020-07-01,27.75,31.95,25.55,25.6,6.399999999999999,26.225,27.48,31.935714285714283,40.375,101.55749999999999,-59.46383454190919,-55.75304526756762,25.29776802436369,29.782142857142862,257.2503564598633,-54.13535645986333,-249.45000000000002
2020-08-01,25.6,28.3,11.1,11.95,17.200000000000003,18.775,22.96,26.935714285714287,37.425,93.6725,-58.88512948545885,-56.37946211114587,22.11287442287218,27.796428571428574,250.8118698365613,-63.466869836561315,-156.05
2020-09-01,12.0,17.16,11.85,14.37,5.3100000000000005,13.16,21.344,23.388571428571428,31.816999999999997,85.30350000000001,-57.567624048234684,-56.61709449856364,24.029000855727986,24.243571428571432,240.50872892371626,-69.90172892371623,-133.57999999999998
2020-10-01,14.3,15.34,12.75,13.15,2.59,13.76,18.384000000000004,20.33142857142857,26.302000000000003,76.24600000000001,-55.97667108119884,-56.48900981509068,23.70252542192216,22.367857142857144,225.70556966420895,-73.21356966420893,-95.55
2020-11-01,13.3,14.01,12.11,12.42,1.9000000000000004,12.785,15.498,18.898571428571426,22.849,65.307,-54.150520795558805,-56.021312011184314,23.42155330271366,19.7,198.1116097963391,-67.49760979633909,-78.88
